32,0.70000000000000007,0,0,0,0,0,0,0,0
33,0.70000000000000007,0.22450000000000001,-0.046875,0.47450000000000003,0.859375,245.5,188.5,253.5,217.5
34,0.70000000000000007,0.13125000000000001,0.421875,0.56874999999999998,0.890625,141.5,49.5,155.5,64.5
35,0.70000000000000007,0.0062499999999999934,-0.046875,0.69374999999999998,0.859375,147.5,156.5,169.5,185.5
36,0.70000000000000007,0.048500000000000029,-0.140625,0.67349999999999999,0.953125,161.5,220.5,181.5,255.5
37,0.70000000000000007,0.0062499999999999934,-0.078125,0.69374999999999998,0.859375,42.5,187.5,64.5,217.5
38,0.70000000000000007,0.039374999999999986,-0.046875,0.69562500000000005,0.859375,24.5,125.5,45.5,154.5
39,0.70000000000000007,0.25624999999999998,0.421875,0.44375000000000003,0.890625,246.5,224.5,252.5,239.5
40,0.70000000000000007,0.15262500000000001,-0.203125,0.62137500000000001,0.953125,0.5,218.5,15.5,255.5
41,0.70000000000000007,0.078625000000000014,-0.203125,0.54737500000000006,0.953125,16.5,218.5,31.5,255.5
42,0.70000000000000007,0.02187500000000003,0.046875,0.67812499999999998,0.671875,119.5,44.5,140.5,64.5
43,0.70000000000000007,0.02187500000000003,0.015625,0.67812499999999998,0.671875,97.5,43.5,118.5,64.5
44,0.70000000000000007,0.208375,-0.234375,0.48962500000000003,0.234375,246.5,240.5,255.5,255.5
45,0.70000000000000007,0.053125000000000012,0.265625,0.64687499999999998,0.453125,0.5,34.5,19.5,40.5
46,0.70000000000000007,0.22500000000000001,-0.046875,0.47500000000000003,0.234375,233.5,55.5,241.5,64.5
47,0.70000000000000007,0.084374999999999992,-0.203125,0.61562499999999998,0.890625,182.5,220.5,199.5,255.5
48,0.70000000000000007,0.021874999999999981,-0.078125,0.67812499999999998,0.859375,103.5,187.5,124.5,217.5
49,0.70000000000000007,0.073125000000000009,-0.046875,0.666875,0.859375,112.5,125.5,131.5,154.5
50,0.70000000000000007,0.055125000000000014,-0.046875,0.64887499999999998,0.859375,152.5,125.5,171.5,154.5
51,0.70000000000000007,0.037500000000000012,-0.078125,0.66249999999999998,0.859375,183.5,187.5,203.5,217.5
52,0.70000000000000007,0.023374999999999986,-0.046875,0.67962500000000003,0.859375,0.5,95.5,21.5,124.5
53,0.70000000000000007,0.059125000000000018,-0.078125,0.65287499999999998,0.859375,204.5,187.5,223.5,217.5
54,0.70000000000000007,0.037500000000000019,-0.078125,0.66249999999999998,0.859375,224.5,187.5,244.5,217.5
55,0.70000000000000007,0.06225,-0.046875,0.62475000000000003,0.859375,143.5,95.5,161.5,124.5
56,0.70000000000000007,0.037500000000000012,-0.078125,0.66249999999999998,0.859375,0.5,155.5,20.5,185.5
57,0.70000000000000007,0.037500000000000019,-0.046875,0.66249999999999998,0.859375,0.5,65.5,20.5,94.5
58,0.70000000000000007,0.22500000000000001,-0.046875,0.47500000000000003,0.640625,45.5,42.5,53.5,64.5
59,0.70000000000000007,0.208375,-0.234375,0.48962500000000003,0.640625,246.5,96.5,255.5,124.5
